datetime,TotalPopulation,BusanPopulation,ChungcheongbukPopulation,ChungcheongnamPopulation,DaeguPopulation,DaejeonPopulation,GangwonPopulation,GwanguPopulation,GyeonggiPopulation,GyeongsangbukPopulation,GyeongsangnamPopulation,InchenPopulation,JejuPopulation,JeollanamPopulation,JeonbukPopulation,SeoulPopulation,UlsanPopulation
2019-03-10,51862251.96196472,3426587.0293497974,1600679.4312623094,2117409.237030999,2443418.297083144,1486559.5777763592,1546940.4314085909,1460746.3134542569,13203586.98696033,2668028.1716645784,3361377.1659274,2957831.145907541,663505.7302425534,1871372.1771037576,1828233.9473606772,9757208.748596033,1151195.0203062184
2019-03-17,51863963.48332417,3426268.5126514086,1600770.6334458934,2117489.172230462,2443194.8175225137,1486349.801538655,1546986.4029955897,1460682.8022840747,13206531.016089024,2667944.9103069953,3361369.1659502573,2958104.347477989,663764.6225086304,1871312.4013253946,1828136.8088273653,9755505.398592874,1151131.839803189
2019-03-24,51865668.29832059,3425949.986981051,1600861.7029323704,2117568.7300045765,2442971.006277685,1486139.327523701,1547032.4053361705,1460618.9214756594,13209473.259767871,2667861.5763828405,3361360.4160539056,2958376.9997977857,664023.8097300439,1871252.8868331034,1828039.7072669668,9753799.119992549,1151068.24395066
2019-03-31,51867366.40695398,3425631.4523387253,1600952.6397217398,2117647.910353341,2442746.863348658,1485928.1557314966,1547078.4384303333,1460554.6710290106,13212413.717996875,2667778.169892114,3361350.9162383443,2958649.1028669314,664283.291906794,1871193.633626884,1827942.642679482,9752089.912795056,1151004.2327486314
2019-04-07,51868816.59092222,3425358.4155043485,1601030.4799251342,2117715.4788239435,2442554.476844518,1485746.5959644488,1547117.919845528,1460499.3050157381,13214932.689692266,2667706.620857281,3361342.176664819,2958881.8969103745,664505.9399615212,1871143.0531267943,1827859.473889059,9750622.54713007,1150949.0354197395
2019-04-14,51870502.24488141,3425039.8641997953,1601121.1702770186,2117793.958239917,2442329.717930551,1485534.1283002084,1547164.0100534859,1460434.3680980843,13217869.832085844,2667623.079600064,3361331.2841421547,2959152.979942596,664765.9699124678,1871084.2851661372,1827762.4779655563,9748907.901109265,1150884.2528543542
2019-04-21,51872181.19247756,3424721.3039232735,1601211.7279317956,2117872.0602305415,2442104.627332386,1485320.9628587177,1547210.131015026,1460369.0615421974,13220805.189029574,2667539.4657762754,3361319.641700281,2959423.5137241664,665026.2948187509,1871025.7784915518,1827665.5190149674,9747190.326491293,1150819.054939469
2019-04-28,51873853.43371068,3424402.734674783,1601302.1528894652,2117949.7847958165,2441879.2050500223,1485107.0996399766,1547256.2827301482,1460303.385348077,13223738.760523463,2667455.7793859146,3361307.2493391978,2959693.4982550857,665286.9146803707,1870967.5331030386,1827568.597037292,9745469.823276153,1150753.4416750842
2019-05-05,51875518.96858077,3424084.156454324,1601392.4451500275,2118027.1319357427,2441653.4510834604,1484892.5386439855,1547302.4651988526,1460237.339515723,13226670.546567503,2667372.0204289826,3361294.1070589046,2959962.9335353537,665547.8294973271,1870909.549000597,1827471.7120325302,9743746.391463846,1150687.4130611997
2019-05-12,51877177.797087826,3423765.5692618964,1601482.6047134825,2118104.1016503195,2441427.3654327,1484677.2798707443,1547348.6784211388,1460170.924045136,13229600.5471617,2667288.1889054785,3361280.2148594027,2960231.81956497,665809.03926962,1870851.8261842276,1827374.8640006818,9742020.03105437,1150620.9690978155
2019-05-19,51878829.91923185,3423446.9730975004,1601572.6315798303,2118180.693939547,2441200.948097741,1484461.3233202528,1547394.9223970072,1460104.1389363152,13232528.762306053,2667204.2848154027,3361265.5727406912,2960500.156343936,666070.5439972494,1870794.3646539298,1827278.052941747,9740290.742047729,1150554.1097849316
2019-05-26,51880475.33501284,3423128.3679611357,1601662.5257490706,2118256.9088034253,2440974.199078584,1484244.668992511,1547441.1971264575,1460036.9841892612,13235455.19200056,2667120.3081587553,3361250.18070277,2960767.9438722497,666332.3436802155,1870737.1644097043,1827181.278855726,9738558.524443919,1150486.835122548
2019-06-02,51881880.35367903,3422855.270703297,1601739.4722780688,2118321.935429839,2440779.578782904,1484058.4099092884,1547480.885657613,1459979.1287756413,13237962.13923781,2667048.2704102756,3361236.3906529364,2960997.0388806947,666556.978168842,1870688.3435913231,1827098.3590665571,9737071.43557352,1150428.8405419234
2019-06-09,51883513.31478582,3422536.648904705,1601829.120009824,2118397.449360926,2440552.213778807,1483840.4597095107,1547527.2175008587,1459911.2875575826,13240885.253096892,2666964.1589871375,3361219.6059079124,2961263.806372085,666819.3256260046,1870631.6285926595,1827001.6536445182,9735333.779146397,1150360.7945161832
2019-06-16,51885139.56952958,3422218.0181341446,1601918.6350444718,2118472.585866664,2440324.5170905115,1483621.8117324826,1547573.5800976863,1459843.0767012902,13243806.581506126,2666879.974997428,3361202.071243679,2961530.024612824,667081.9680385037,1870575.1748800678,1826904.985195393,9733593.19412211,1150292.3331409432
2019-06-23,51886759.1179103,3421899.3783916156,1602008.0173820124,2118547.3449470527,2440096.488718018,1483402.4659782043,1547619.973448096,1459774.4962067646,13246726.124465516,2666795.7184411464,3361183.786660236,2961795.6936029117,667344.9054063394,1870518.9824535481,1826808.3537191811,9731849.680500653,1150223.4564162036
2019-06-30,51888371.959928,3421580.729677118,1602097.2670224458,2118621.726602092,2439868.1286613257,1483182.422446676,1547666.397552088,1459705.5460740055,13249643.881975062,2666711.389318293,3361164.7521575834,2962060.813342348,667608.1377295117,1870463.0513131001,1826711.759215883,9730103.23828203,1150154.1643419643
2019-07-07,51889978.09558266,3421262.0719906515,1602186.3839657716,2118695.7308317823,2439639.436920435,1482961.6811378973,1547712.8524096617,1459636.226303013,13252559.854034761,2666626.9876288683,3361144.9677357217,2962325.3838311336,667871.6650080205,1870407.3814587242,1826615.2016854982,9728353.86746624,1150084.4569182252
2019-07-14,51891577.524874285,3420943.405332217,1602275.3682119902,2118769.3576361234,2439410.4134953464,1482740.2420518685,1547759.3380208176,1459566.536893787,13255474.040644616,2666542.5133728716,3361124.4333946505,2962589.4050692674,668135.487241866,1870351.9728904201,1826518.681128027,9726601.56805328,1150014.3341449865
2019-07-21,51893170.24780288,3420624.7297018133,1602364.2197611015,2118842.607015115,2439181.0583860595,1482518.1051885895,1547805.8543855557,1459496.477846328,13258386.441804627,2666457.9665503027,3361103.1491343696,2962852.87705675,668399.6044310479,1870296.825608188,1826422.1975434693,9724846.340043154,1149943.796022248
2019-07-28,51894756.264368445,3420306.045099442,1602452.9386131053,2118915.4789687577,2438951.371592574,1482295.27054806,1547852.4015038759,1459426.049160635,13261297.057514792,2666373.3471611626,3361081.1149548795,2963115.7997935815,668664.0165755665,1870241.9396120277,1826325.7509318253,9723088.18343586,1149872.8425500097
2019-08-04,51896110.369421415,3420032.8797278823,1602528.8777273293,2118977.640243541,2438754.233204612,1482103.7140538767,1547892.3235112051,1459365.3875138965,13263790.449908322,2666300.7584991176,3361061.6316408436,2963340.7249807552,668890.8903169523,1870195.1024348456,1826243.1118349798,9721578.861133903,1149811.6947037955
2019-08-11,51897683.93131278,3419714.1784632835,1602617.3501418482,2119049.811264392,2438523.9304261864,1481879.5835413113,1547938.9277433204,1459294.272357199,13266697.74978306,2666216.004343487,3361038.2047542506,2963602.627680663,669155.8502356674,1870140.7016842477,1826146.7338873183,9719815.265703298,1149739.9698682008
2019-08-18,51899250.78684111,3419395.4682267155,1602705.6898592596,2119121.604859894,2438293.2959635626,1481654.7552514959,1547985.5627290178,1459222.787562268,13269603.264207954,2666131.1776212845,3361014.0279484475,2963863.981129919,669421.105109719,1870086.5622197213,1826050.39291257,9718048.741675526,1149667.8296831062
2019-08-25,51900810.936006404,3419076.7490181793,1602793.8968795638,2119193.0210300474,2438062.3298167405,1481429.22918443,1548032.2284682973,1459150.9331291039,13272506.993183002,2666046.2783325105,3360989.1012234357,2964124.785328524,669686.6549391072,1870032.684041267,1825954.0889107352,9716279.289050585,1149595.2741485122
2019-09-01,51902142.869002,3418803.5539841936,1602869.3972809021,2119253.9344904106,2437864.0948402043,1481235.3657532155,1548072.2521507347,1459089.0494131036,13274994.482660718,2665973.449756494,3360967.138584667,2964347.8946257895,669914.5038389527,1869986.7107078328,1825871.5720508695,9714760.28444779,1149532.7531059927
2019-09-08,51903690.563493095,3418484.8181134295,1602957.3578637214,2119324.649727772,2437632.5127084423,1481008.5438141136,1548118.9750038092,1459016.5085089344,13277894.89580034,2665888.415701229,3360940.8191525512,2964607.678787471,670180.6014425375,1869933.3177749407,1825775.3367130172,9712985.392999537,1149459.4262080418
2019-09-15,51905231.551621154,3418166.0732706976,1603045.185749433,2119394.9875397845,2437400.598892482,1480781.0240977614,1548165.728610466,1458943.597966532,13280793.523490116,2665803.309079393,3360913.7498012264,2964866.9136985005,670446.9940014587,1869880.1861281204,1825679.1383480784,9711207.572954118,1149385.6839605914
2019-09-22,51906765.83338619,3417847.3194559966,1603132.8809380373,2119464.9479264477,2437168.353392323,1480552.8066041593,1548212.5129707048,1458870.317785896,13283690.365730047,2665718.1298909844,3360885.9305306925,2965125.5993588795,670713.6815157166,1869827.315767372,1825582.976956053,9709426.824311532,1149311.5263636413
2019-09-29,51908293.40878819,3417528.5566693274,1603220.4434295343,2119534.5308877616,2436935.7762079663,1480323.8913333067,1548259.3280845257,1458796.6679670266,13286585.422520135,2665632.8781360043,3360857.361340949,2965383.735768607,670980.663985311,1869774.7066926956,1825486.8525369414,9707643.147071779,1149236.9534171913
2019-10-06,51909814.27782715,3417209.784910689,1603307.873223924,2119603.736423726,2436702.867339411,1480094.2782852042,1548306.1739519285,1458722.6485099238,13289478.693860376,2665547.5538144526,3360828.0422319956,2965641.3229276827,671247.941410242,1869722.3589040912,1825390.765090743,9705856.541234858,1149161.9651212415
2019-10-13,51911328.44050309,3416891.004180083,1603395.1703212066,2119672.564534342,2436469.6267866567,1479863.9674598512,1548353.0505729134,1458648.2594145876,13292370.179750774,2665462.1569263292,3360797.973203833,2965898.3608361077,671515.5137905095,1869670.2724015585,1825294.7146174586,9704067.006800769,1149086.5614757922
2019-10-20,51912835.896815985,3416572.214477508,1603482.3347213815,2119741.0152196083,2436236.0545497043,1479632.958857248,1548399.9579474803,1458573.500681018,13295259.880191326,2665376.6874716342,3360767.154256461,2966154.849493881,671783.3811261137,1869618.4471850977,1825198.7011170876,9702274.543769512,1149010.742480843
2019-10-27,51914336.64676586,3416253.415802964,1603569.3664244493,2119809.0884795254,2436002.1506285537,1479401.2524773949,1548446.8960756294,1458498.3723092151,13298147.795182033,2665291.145450367,3360735.58538988,2966410.7889010035,672051.5434170545,1869566.883254709,1825102.72458963,9700479.152141089,1148934.5081363942
2019-11-03,51915617.66614823,3415980.152655258,1603643.8594110138,2119867.136588258,2435801.397559736,1479202.0916352195,1548487.1532342408,1458433.6823600961,13300621.729816027,2665217.765960785,3360707.929486909,2966629.728376998,672281.6315696592,1869522.8935624738,1825020.4884220874,9698937.914106734,1148868.8338282853
2019-11-10,51917105.961423896,3415661.337318487,1603730.6446765964,2119934.508915384,2435566.877653646,1478969.08938333,1548534.148476185,1458357.8675172883,13303506.328971308,2665132.089173028,3360674.9679132244,2966884.6477471967,672550.3416347965,1869471.814877647,1824924.5805586122,9697137.083655,1148791.82812048
2019-11-17,51918587.55033653,3415342.5130097475,1603817.2972450715,2120001.5038171606,2435332.026063357,1478735.3893541903,1548581.1744717115,1458281.683036247,13306389.142676743,2665046.3398186984,3360641.2564203306,2967139.0178667437,672819.3466552702,1869420.9974788923,1824828.7096680505,9695333.324606096,1148714.407063175
2019-11-24,51920062.43288614,3415023.6797290393,1603903.8171164396,2120068.121293588,2435096.8427888695,1478500.9915478006,1548628.2312208198,1458205.1289169725,13309270.170932332,2664960.5178977977,3360606.795008227,2967392.8387356396,673088.6466310807,1869370.4413662094,1824732.8757504025,9693526.636960026,1148636.5706563701
2019-12-01,51921530.60907271,3414704.8374763625,1603990.2042907001,2120134.361344666,2434861.327830184,1478265.8959641606,1548675.3187235103,1458128.2051594644,13312149.413738078,2664874.623410325,3360571.583676914,2967646.1103538843,673358.2415622275,1869320.1465395985,1824637.0788056678,9691717.020716788,1148558.3189000655
2019-12-08,51922992.07889625,3414385.9862517174,1604076.4587678534,2120200.223970395,2434625.4811873,1478030.1026032704,1548722.4369797828,1458050.911763723,13315026.871093977,2664788.65635628,3360535.622426392,2967898.8327214774,673628.131448711,1869270.1129990593,1824541.3188338468,9689904.475876383,1148479.6517942613
2019-12-15,51924446.84235676,3414067.1260551037,1604162.5805478992,2120265.709170775,2434389.3028602176,1477793.61146513,1548769.5859896373,1457973.2487297482,13317902.543000031,2664702.616735664,3360498.9112566607,2968151.00583842,673898.3162905311,1869220.3407445922,1824445.5958349395,9688089.00243881,1148400.5693389575
2019-12-22,51925894.89945423,3413748.2568865214,1604248.5696308378,2120330.8169458057,2434152.7928489367,1477556.4225497395,1548816.7657530739,1457895.2160575402,13320776.429456241,2664616.504548476,3360461.4501677197,2968402.6297047106,674168.7960876877,1869170.829776197,1824349.9098089456,9686270.60040407,1148321.0715341538
2019-12-29,51927336.25018867,3413429.3787459703,1604334.426016669,2120395.547295487,2433915.9511534576,1477318.5358570984,1548863.9762700927,1457816.8137470984,13323648.530462608,2664530.3197947163,3360423.239159569,2968653.70432035,674439.570840181,1869121.5800938737,1824254.2607558651,9684449.269772163,1148241.1583798504
2020-01-05,51928566.35595782,3413156.0474845436,1604407.9115884593,2120450.730052589,2433712.6799923587,1477114.0776039623,1548904.466904878,1457749.3175648607,13326108.91025288,2664456.3893915694,3360389.889992396,2968868.4739750735,674671.8982455451,1869079.5740428374,1824172.3052806458,9682885.798306251,1148172.330806152
2020-01-12,51929995.25201806,3412837.152681765,1604493.5215368057,2120514.7594694793,2433475.2223119396,1476874.8950392853,1548951.734535692,1457670.2287834142,13328977.69542382,2664370.069871319,3360350.2862771424,2969118.5285537895,674943.2207722348,1869030.8096060762,1824076.7248915478,9681059.02885103,1148091.6462884918
2020-01-19,51931417.44171527,3412518.2489070185,1604578.9987880443,2120578.41146102,2433237.4329473223,1476635.0146973582,1548999.032920088,1457590.7703637343,13331844.695144912,2664283.6777844974,3360309.932642679,2969368.033881854,675214.8382542611,1868982.3064553868,1823981.1814753632,9679229.330798645,1148010.5464213323
2020-01-26,51932832.92504944,3412199.336160303,1604664.343342176,2120641.6860272116,2432999.3118985067,1476394.4365781809,1549046.3620580658,1457510.9423058212,13334709.909416161,2664197.2131311037,3360268.829089007,2969616.989959267,675486.750691624,1868934.0645907696,1823885.6750320923,9677396.70414909,1147929.0312046728
2020-02-02,51934040.85876122,3411925.97523645,1604737.3902010808,2120695.620969894,2432794.944148833,1476187.6713880135,1549086.9543679594,1457442.224054322,13337164.38629062,2664123.0428139847,3360233.0005971002,2969829.9437240823,675720.0532554478,1868892.9223834812,1823803.8417938526,9675823.55038234,1147858.8304346693
2020-02-09,51935443.88742119,3411607.045827507,1604822.488317727,2120758.194603294,2432556.2071150774,1475945.7973968,1549134.3406197326,1457361.7095254038,13340026.28472644,2664036.4433941003,3360190.5043363245,2970077.879764572,675992.5134670072,1868845.1657644259,1823708.404014564,9673985.484909475,1147776.5438546531
2020-02-16,51936840.20971813,3411288.107446596,1604907.4537372664,2120820.3908113455,2432317.1383971237,1475703.2256283364,1549181.7576250879,1457280.8253582523,13342886.397712417,2663949.7714076443,3360147.2581563396,2970325.2665544096,676265.2686339031,1868797.6704314426,1823613.0032081888,9672144.490839442,1147693.8419251374
2020-02-23,51938229.82565204,3410969.160093716,1604992.2864596979,2120882.2095940476,2432077.737994971,1475459.9560826225,1549229.2053840254,1457199.5715528675,13345744.72524855,2663863.026854617,3360103.262057145,2970572.104093597,676538.3187561356,1868750.4363845312,1823517.6393747272,9670300.56817224,1147610.7246461222
2020-03-01,51939809.74627484,3410604.637847198,1605089.075656223,2120952.3974779323,2431803.7313914523,1475181.0793235411,1549283.469051687,1457106.257442754,13349009.199024726,2663763.8013655585,3360052.062532503,2970853.5315865637,676850.7372084869,1868696.7745587612,1823408.6974094408,9668189.641943807,1147515.2248788804
2020-03-08,51941184.99143082,3410285.6712686713,1605173.6240277106,2121013.4074920285,2431563.6202374464,1474936.3145408626,1549330.9827111573,1457024.2115554404,13351863.700596906,2663676.9013127345,3360006.459463574,2971099.192160069,677124.4193778692,1868650.1004105753,1823313.4128036513,9666339.443711247,1147431.2175652226
2020-03-15,51942553.53022377,3409966.695718176,1605258.039702091,2121074.040080776,2431323.177399242,1474690.851980934,1549378.5271242098,1456941.7960298932,13354716.416719237,2663589.9286933383,3359960.1064754357,2971344.3034829237,677398.3965025881,1868603.6875484611,1823218.165170775,9664486.31688152,1147346.7949020655
2020-03-22,51943915.36265369,3409647.711195712,1605342.3226793637,2121134.295244174,2431082.4028768395,1474444.691643755,1549426.1022908443,1456859.010866113,13357567.347391725,2663502.8835073705,3359913.0035680877,2971588.865555126,677672.6685826435,1868557.5359724192,1823122.9545108126,9662630.261454627,1147261.9568894084
2020-03-29,51945270.48872057,3409328.7177012796,1605426.472959529,2121194.1729822233,2430841.296670238,1474197.8335293257,1549473.7082110608,1456775.8560640991,13360416.49261437,2663415.765754831,3359865.1507415306,2971832.878376678,677947.2356180355,1868511.645682449,1823027.7808237635,9660771.277430564,1147176.7035272517
2020-04-05,51946426.687631816,3409055.287565097,1605498.4961550343,2121245.196357926,2430634.370213892,1473985.6854860852,1549514.5377628729,1456704.2863176567,13362857.196018593,2663341.035638444,3359823.53715858,2972041.5950650405,678182.8135515987,1868472.5191105725,1822946.2328051424,9659175.531628521,1147103.2986325359
2020-04-12,51947769.3590245,3408736.277408438,1605582.3999977147,2121304.3731631837,2430392.648022351,1473737.5314996198,1549562.2007968847,1456620.445044638,13365703.025405811,2663253.783119414,3359774.2916249195,2972284.5878496687,678457.9283611872,1868427.1140661642,1822851.127782076,9657311.108781148,1147017.2739070226
2020-04-19,51949105.32405415,3408417.2582798093,1605666.1711432878,2121363.1725430917,2430150.5941466116,1473488.6797359043,1549609.8945844786,1456536.2341333858,13368547.069343183,2663166.458033812,3359724.2961720494,2972527.0313836453,678733.3381261122,1868381.9703078282,1822756.0597319226,9655443.757336607,1146930.8338320095
2020-04-26,51950434.58272077,3408098.2301792125,1605749.8095917534,2121421.594497651,2429908.2085866737,1473239.1301949387,1549657.6191256545,1456451.6535839005,13371389.32783071,2663079.060381639,3359673.55079997,2972768.92566697,679009.042846374,1868337.0878355638,1822661.0286546831,9653573.4772949,1146843.9784074968
2020-05-03,51951757.13502436,3407779.193106647,1605833.3153431118,2121479.639026861,2429665.4913425376,1472988.8828767228,1549705.3744204124,1456366.7033961816,13374229.80086839,2662991.5901628938,3359622.0555086816,2973010.2706996445,679285.0425219722,1868292.4666493714,1822566.034550357,9651700.268656023,1146756.7076334842
2020-05-10,51953072.980964914,3407460.147062113,1605916.6883973628,2121537.3061307217,2429422.442414203,1472737.9377812566,1549753.1604687523,1456281.3835702294,13377068.488456227,2662904.0473775766,3359569.810298183,2973251.066481667,679561.337152907,1868248.106749251,1822471.0774189446,9649824.13141998,1146669.0215099722
2020-05-17,51954382.12054244,3407141.0920456103,1605999.9287545064,2121594.5958092334,2429179.0618016706,1472486.2949085403,1549800.9772706744,1456195.6941060438,13379905.390594218,2662816.432025688,3359516.8151684757,2973491.3130130386,679837.9267391785,1868204.0081352026,1822376.1572604456,9647945.06558677,1146580.9200369602
2020-05-24,51955684.55375693,3406822.0280571394,1606083.0364145427,2121651.5080623957,2428935.3495049393,1472233.9542585737,1549848.8248261786,1456109.6350036247,13382740.507282365,2662728.7441072273,3359463.070119559,2973731.010293759,680114.8112807864,1868160.1708072259,1822281.2740748601,9646063.07115639,1146492.4032144486
2020-05-31,51956980.280608386,3406502.9550966998,1606166.0113774715,2121708.042890209,2428691.3055240097,1471980.915831357,1549896.7031352648,1456023.2062629722,13385573.838520665,2662640.9836221947,3359408.5751514323,2973970.1583238277,680391.9907777309,1868116.5947653211,1822186.4278621883,9644178.148128845,1146403.4710424372
2020-06-07,51958085.56590641,3406229.456846797,1606237.0271582028,2121756.200914281,2428481.8609753815,1471763.4703771558,1549937.766163251,1455948.8302834108,13388000.98708117,2662565.7025922425,3359361.2683042795,2974174.7051909193,680629.8079640534,1868079.4518346437,1822105.1605358906,9642560.168895245,1146326.912882132
2020-06-14,51959368.83808367,3405910.36722413,1606319.7556836468,2121812.034809303,2428237.201009512,1471509.136077903,1549985.7015861322,1455861.7150717536,13390831.002484044,2662477.8073407197,3359305.38062905,2974412.8331840644,680907.5352351944,1868036.3610383011,1822010.382987201,9640669.807044387,1146237.209346764
2020-06-21,51960645.40389789,3405591.268629494,1606402.3515119834,2121867.4912789757,2427992.209359444,1471254.1040014,1550033.6677625957,1455774.230221863,13393659.232437074,2662389.8395226253,3359248.743034611,2974650.4119265587,681185.557461672,1867993.5315280303,1821915.642411425,9638776.516596362,1146147.0904618963
2020-06-28,51961915.263349086,3405272.16106289,1606484.8146432126,2121922.5703232987,2427746.8860251782,1470998.3741476468,1550081.6646926412,1455686.3757337388,13396485.67694026,2662301.7991379593,3359191.3555209623,2974887.441418401,681463.8746434862,1867950.9633038316,1821820.9388085625,9636880.29755117,1146056.556227529
2020-07-05,51963178.41643724,3404953.0445243176,1606567.1450773345,2121977.2719422732,2427501.2310067136,1470741.9465166433,1550129.6923762688,1455598.1516073812,13399310.3359936,2662213.686186721,3359133.2180881044,2975123.921659592,681742.486780637,1867908.6563657047,1821726.2721786136,9634981.14990881,1145965.6066436619
2020-07-12,51964434.86316237,3404633.919013776,1606649.342814349,2122031.596135898,2427255.2443040507,1470484.8211083896,1550177.7508134786,1455509.5578427904,13402133.209597094,2662125.5006689113,3359074.3307360373,2975359.8526501325,682021.3938731243,1867866.6107136498,1821631.6425215784,9633079.073669283,1145874.2417102952
2020-07-19,51965684.60352446,3404314.7845312664,1606731.4078542562,2122085.542904174,2427008.9259171896,1470226.997922886,1550225.8400042702,1455420.5944399661,13404954.297750743,2662037.24258453,3359014.6934647607,2975595.234390021,682300.5959209481,1867824.8263476666,1821537.0498374566,9631174.06883259,1145782.4614274288
2020-07-26,51966927.63752353,3403995.641076788,1606813.340197056,2122139.1122471006,2426762.2758461297,1469968.476960132,1550273.959948644,1455331.2613989084,13407773.600454548,2661948.9119335767,3358954.3062742744,2975830.0668792585,682580.0929241086,1867783.3032677555,1821442.4941262482,9629266.135398727,1145690.2657950625
2020-08-02,51967987.7575195,3403722.0824034233,1606883.462303391,2122184.7284269845,2426550.5975059615,1469746.3321897557,1550315.230092591,1455254.3960189996,13410188.724556912,2661873.1421899777,3358901.948950813,2976030.914711352,682819.8965443304,1867747.9200187868,1821361.475801205,9627628.432959711,1145610.9103830245
2020-08-09,51969218.336844355,3403402.9222867177,1606965.1482087057,2122237.5968371197,2426303.331449962,1469486.5153549656,1550363.4071507598,1455164.3765069372,13413004.71142529,2661784.676772534,3358840.169053224,2976264.7271636655,683099.9413216873,1867706.882184438,1821266.988753979,9625715.060702538,1145517.9433873016
2020-08-16,51970442.20980619,3403083.7531980434,1607046.7014169132,2122290.087821906,2426055.733709764,1469226.0007429253,1550411.614962511,1455073.9873566413,13415818.912843823,2661696.1387885185,3358777.639236425,2976497.990365328,683380.2810543809,1867666.1056361606,1821172.5386796666,9623798.759848198,1145424.5610420792
2020-08-23,51971659.37640498,3402764.5751374005,1607128.1219280134,2122342.2013813425,2425807.804285368,1468964.7883536348,1550459.853527844,1454983.228568112,13418631.328812512,2661607.5282379314,3358714.359500417,2976730.704316339,683660.915742411,1867625.5903739554,1821078.1255782677,9621879.530396689,1145330.763347357
2020-08-30,51972869.836640745,3402445.388104789,1607209.409742006,2122393.9375154306,2425559.5431767735,1468702.878187094,1550508.1228467592,1454892.1001413492,13421441.959331356,2661518.8451207723,3358650.3298451994,2976962.869016699,683941.8453857778,1867585.336397822,1820983.7494497825,9619957.372348012,1145236.550303135
2020-09-06,51973902.036268175,3402171.792078739,1607278.9793950778,2122437.9823734523,2425346.4839472896,1468477.8283849007,1550549.5210260274,1454813.6958594075,13423849.650132323,2661442.773263283,3358594.8504091115,2977161.4301726115,684182.8769833191,1867551.0409520916,1820902.8850527876,9618307.477382015,1145155.465680935
2020-09-13,51975100.041829735,3401852.5883839,1607360.0207715854,2122489.0175747485,2425097.6068537547,1468214.622346324,1550597.8474587377,1454721.88096164,13426656.96481574,2661353.9553796337,3358529.428046791,2977392.5748360474,684464.3544008823,1867511.2722215205,1820808.5775882846,9616379.880510027,1145060.4812733564
2020-09-20,51976291.341028266,3401533.375717093,1607440.929450986,2122539.675350696,2424848.398076022,1467950.7185304968,1550646.2046450302,1454629.696425639,13429462.49404931,2661265.0649294127,3358463.25576526,2977623.170248832,684746.1267737821,1867471.764777021,1820714.307096695,9614449.355040872,1144965.0815162782
2020-09-27,51977475.93386376,3401214.154078317,1607521.7054332788,2122589.9557012934,2424598.8576140907,1467686.1169374194,1550694.5925849047,1454537.1422514045,13432266.237833038,2661176.1019126195,3358396.333564521,2977853.2164109657,685028.1941020184,1867432.5186185937,1820620.0735780192,9612515.900974551,1144869.2664097003
2020-10-04,51978653.82033622,3400894.923467573,1607602.3487184646,2122639.858626542,2424348.985467961,1467420.817567092,1550743.0112783613,1454444.2184389369,13435068.196166918,2661087.066329255,3358328.661444572,2978082.7133224476,685310.5563855913,1867393.5337462383,1820525.877032257,9610579.518311061,1144773.0359536225
2020-10-11,51979825.00044566,3400575.6838848596,1607682.859306543,2122689.384126442,2424098.781637633,1467154.8204195143,1550791.4607254,1454350.9249882356,13437868.369050955,2660997.9581793183,3358260.239405413,2978311.6609832784,685593.2136245008,1867354.8101599547,1820431.717459408,9608640.207050404,1144676.3901480453
2020-10-18,51980989.47419206,3400256.435330178,1607763.237197514,2122738.532200992,2423848.246123107,1466888.1254946864,1550839.9409260207,1454257.261899301,13440666.756485147,2660908.7774628103,3358191.0674470454,2978540.059393458,685876.1658187468,1867316.347859743,1820337.594859473,9606697.967192579,1144579.3289929682
2020-10-25,51982147.24157543,3399937.177803528,1607843.4823913777,2122787.3028501933,2423597.3789243824,1466620.7327926084,1550888.4518802234,1454163.2291721331,13443463.358469494,2660819.52417973,3358121.145569468,2978767.9085529866,686159.4129683294,1867278.1468456034,1820243.5092324512,9604752.798737586,1144481.8524883916
2020-11-01,51983134.2759008,3399663.521354016,1607912.158370053,2122828.805864027,2423382.085903358,1466390.9836742403,1550930.0571754524,1454082.3354898442,13445859.024812322,2660742.963608594,3358060.6156570716,2978962.770673901,686402.4309997702,1867245.6110815816,1820162.8938367106,9603083.180566175,1144397.9706144587
2020-11-08,51984279.58860997,3399344.247165139,1607992.1571264316,2122876.8755804366,2423130.6027196934,1466122.295100126,1550978.6252434503,1453987.6162916713,13448652.310961243,2660653.575559024,3357989.301072391,2979189.599796505,686686.2259235493,1867207.895313004,1820068.8768736713,9601132.57328787,1144299.7227465252
2020-11-15,51985418.1949561,3399024.9640042926,1608072.0231857027,2122924.567871497,2422878.787851831,1465852.9087487615,1551027.2240650302,1453892.527455265,13451443.811660316,2660564.1149428817,3357917.236568501,2979415.8796684584,686970.315802665,1867170.4408304982,1819974.8968835454,9599179.0374124,1144201.0595290922
2020-11-22,51986550.0949392,3398705.671871478,1608151.7565478666,2122971.8827372086,2422626.6412997693,1465582.824620147,1551075.8536401924,1453797.0689806254,13454233.526909545,2660474.5817601676,3357844.4221454016,2979641.6102897604,687254.7006371173,1867133.2476340644,1819880.9538663332,9597222.572939761,1144101.9809621593
2020-11-29,51987675.28855927,3398386.370766695,1608231.3572129232,2123018.820177571,2422374.16306351,1465312.0427142822,1551124.5139689366,1453701.2408677523,13457021.45670893,2660384.976010882,3357770.857803093,2979866.7916604113,687539.380426906,1867096.3157237025,1819787.0478220345,9595263.179869955,1144002.487045727
